,SectorId,Sector,IndustryGroupId,IndustryGroup,IndustryId,Industry,SubIndustryId,SubIndustry,SubIndustryDescription,climate_risk,risk_mitigation
138,50,Communication Services,5020,Media & Entertainment,502020,Entertainment,50202020,Interactive Home Entertainment,"Producers of interactive gaming products, including mobile gaming applications. Also includes educational software used primarily in the home. Excludes online gambling companies classified in the Casinos & Gaming Sub-Industry.","[]
- Impact of extreme weather events on production facilities
- Supply chain disruptions due to climate-related disasters
- Decreased consumer spending on entertainment products during economic downturns
- Increased energy costs for running data centers and servers
- Potential damage to reputation due to lack of sustainability efforts in production and distribution processes
- Regulatory changes affecting the use of certain materials in gaming products","['Implementing regular data backups', 'Training employees on cybersecurity best practices', 'Implementing multi-factor authentication for sensitive data access']"
139,50,Communication Services,5020,Media & Entertainment,502030,Interactive Media & Services,50203010,Interactive Media & Services,"Companies engaging in content and information creation or distribution through proprietary platforms, where revenues are derived primarily through pay-per-click advertisements. Includes search engines, social media and networking platforms, online classifieds, and online review companies. Excludes companies operating online marketplaces classified in Internet & Direct Marketing Retail.","[
""1. Adverse weather conditions impacting user engagement and internet usage"",
""2. Regulatory changes affecting digital advertising practices"",
""3. Growing public concern over online privacy and data security"",
""4. Shifts in consumer behavior towards ad-blockers and alternative revenue streams"",
""5. Increased competition leading to higher customer acquisition costs""
]","[
  'Implement regular security training for employees',
  'Update security measures on a regular basis',
  'Utilize encryption for sensitive data',
  'Implement multi-factor authentication for access control'
]"
140,55,Utilities,5510,Utilities,551010,Electric Utilities,55101010,Electric Utilities,Companies that produce or distribute electricity. Includes both nuclear and non-nuclear facilities.,"['Extreme weather events leading to power outages', 'Regulatory changes impacting emissions standards', 'Physical risks to infrastructure due to climate change', 'Cost increases for cooling systems due to rising temperatures', 'Decreased water availability impacting power generation']","[""1. Implementing regular software patches and updates to mitigate the risk of cyber attacks."",""2. Conducting regular security audits and assessments to identify vulnerabilities and address them."",""3. Implementing strict access controls and monitoring mechanisms to prevent unauthorized access to sensitive data."",""4. Establishing a business continuity plan to ensure quick and effective recovery in case of system failures or disasters."",""5. Providing cybersecurity training for employees to raise awareness and reduce the likelihood of human error leading to security breaches.""]"
141,55,Utilities,5510,Utilities,551020,Gas Utilities,55102010,Gas Utilities,"Companies whose main charter is to distribute and transmit natural and manufactured gas. Excludes companies primarily involved in gas exploration or production classified in the Oil & Gas Exploration & Production Sub-Industry. Also excludes companies engaged in the storage and/or transportation of oil, gas, and/or refined products classified in the Oil & Gas Storage & Transportation Sub-Industry.","['  
- Disruption of gas distribution and transmission due to extreme weather events such as hurricanes or floods
- Increased operating costs due to higher energy consumption for climate control systems in response to temperature fluctuations
- Regulatory changes impacting emissions standards for natural gas distribution
- Damage to infrastructure from natural disasters leading to service interruption
- Business interruptions and financial losses due to extreme weather events causing supply chain disruptions and decreased demand
- Reputation damage from perceived lack of action on climate change issues
- Legal liabilities from failure to adapt to climate-related risks and changes in regulations']","['Ensure regular software updates and security patches are applied', 'Implement strict access controls and strong password policies', 'Regularly back up data and test restoration processes', 'Train employees on cybersecurity best practices', 'Conduct security audits and penetration tests regularly']"
142,55,Utilities,5510,Utilities,551030,Multi-Utilities,55103010,Multi-Utilities,"Utility companies with significantly diversified activities in addition to core Electric Utility, Gas Utility and/or Water Utility operations.","['Extreme weather events', 'Regulatory changes impacting emissions', 'Changes in water availability', 'Supply chain disruptions due to climate impacts', 'Increasing energy costs', 'Damage to infrastructure from natural disasters']","['Ensure regular backups of data', 'Implement security measures such as firewalls and antivirus software', 'Train employees on proper security practices', 'Regularly update software and systems', 'Conduct frequent security audits']"
143,55,Utilities,5510,Utilities,551040,Water Utilities,55104010,Water Utilities,Companies that purchase and redistribute water to the end-consumer. Includes large-scale water treatment systems.,"['Water scarcity', 'Changes in precipitation patterns', 'Water contamination', 'Damage to infrastructure from extreme weather events']","['Ensure all employees receive proper training and education on cybersecurity best practices', 'Regularly update and patch software to prevent vulnerabilities', 'Implement strong password policies and multi-factor authentication', 'Monitor network traffic for any unusual activity', 'Backup important data regularly to prevent data loss in case of cyber attack', 'Develop and test an incident response plan to quickly address and mitigate any security breaches']"
144,55,Utilities,5510,Utilities,551050,Independent Power and Renewable Electricity Producers,55105010,Independent Power Producers & Energy Traders,"Companies that operate as Independent Power Producers (IPPs), Gas & Power Marketing & Trading Specialists and/or Integrated Energy Merchants. Excludes producers of electricity using renewable sources, such as solar power, hydropower, and wind power. Also excludes electric transmission companies and utility distribution companies classified in the Electric Utilities Sub-Industry.","[
""Regulatory changes related to carbon emissions"",
""Volatility in natural gas prices"",
""Exposure to geopolitical risks in gas & power trading"",
""Physical risks related to extreme weather events affecting power generation facilities"",
""Market competition from renewable energy sources"",
""Increased costs of compliance with environmental regulations"",
]","['Implement regular safety training for employees', 'Implement cybersecurity protocols', 'Invest in insurance coverage', 'Maintain regular equipment maintenance and inspections', 'Implement emergency response plans']"
145,55,Utilities,5510,Utilities,551050,Independent Power and Renewable Electricity Producers,55105020,Renewable Electricity,"Companies that engage in the generation and distribution of electricity using renewable sources, including, but not limited to, companies that produce electricity using biomass, geothermal energy, solar energy, hydropower, and wind power. Excludes companies manufacturing capital equipment used to generate electricity using renewable sources, such as manufacturers of solar power systems, installers of photovoltaic cells, and companies involved in the provision of technology, components, and services mainly to this market.","['Physical risks from extreme weather events', 'Regulatory risks related to changing climate policies', 'Transition risks associated with shifting to a low-carbon economy', 'Supply chain risks from disruptions in renewable energy sources', 'Financial risks from stranded assets due to climate change impacts']","[""1. Implementing regular security patches and updates on all systems."", ""2. Conducting regular security audits and penetration testing."", ""3. Training employees on cybersecurity best practices and awareness."", ""4. Implementing multi-factor authentication for sensitive systems."", ""5. Establishing backup and disaster recovery protocols."", ""6. Implementing network segmentation to limit the impact of a breach.""]"
146,60,Real Estate,6010,Real Estate,601010,Equity Real Estate Investment Trusts (REITs),60101010,Diversified REITs,A company or Trust with significantly diversified operations across two or more property types.,"['Physical risks such as extreme weather events, sea-level rise, and natural disasters', 'Regulatory risks including carbon pricing and emissions regulations', 'Reputational risks from failing to adopt sustainable practices', 'Supply chain risks due to disruptions in production or transportation caused by climate events']","['Implement regular security updates', 'Employee training on data security protocols', 'Encryption of sensitive data', 'Regular data backups', 'Firewall and antivirus software']"
147,60,Real Estate,6010,Real Estate,601010,Equity Real Estate Investment Trusts (REITs),60101020,Industrial REITs,"Companies or Trusts engaged in the acquisition, development, ownership, leasing, management and operation of industrial properties. Includes companies operating industrial warehouses and distribution properties.","['Physical risks such as extreme weather events impacting warehouse operation and infrastructure damage', 'Regulatory risks related to changing climate policies and regulations affecting industrial property operations', 'Reputational risks from lack of sustainable practices in managing industrial properties', 'Supply chain risks due to disruptions from climate-related events affecting distribution properties', 'Financial risks from potential decline in property value due to climate-related factors']","['Establish regular communication channels with team members and stakeholders', 'Implement regular risk assessments and updates', 'Develop a contingency plan for each identified risk', 'Invest in appropriate insurance coverage', 'Enhance project documentation and record-keeping', 'Hold regular project review meetings with all stakeholders']"
148,60,Real Estate,6010,Real Estate,601010,Equity Real Estate Investment Trusts (REITs),60101030,Hotel & Resort REITs,"Companies or Trusts engaged in the acquisition, development, ownership, leasing, management and operation of hotel and resort properties.","[
""Potential damage to hotel and resort properties from extreme weather events such as hurricanes, floods, and wildfires"",
""Decrease in tourism due to changes in climate patterns and extreme weather conditions"",
""Rising energy costs for heating and cooling hotel and resort properties due to climate change"",
""Regulatory changes related to carbon emissions and environmental impact assessments affecting operations and construction of new properties""
]","['Implementing regular backups of data', 'Implementing multi-factor authentication', 'Training employees on cybersecurity best practices', 'Regularly updating software and security patches', 'Implementing network security measures such as firewalls and intrusion detection systems']"
149,60,Real Estate,6010,Real Estate,601010,Equity Real Estate Investment Trusts (REITs),60101040,Office REITs,"Companies or Trusts engaged in the acquisition, development, ownership, leasing, management and operation of office properties.","['Extreme weather events (e.g. hurricanes, floods)', 'Increased insurance costs', 'Water scarcity and drought', 'Damage to infrastructure', 'Disruption to tenant businesses', 'Regulatory changes impacting energy efficiency standards']","['Train employees on cybersecurity best practices', 'Implement multi-factor authentication', 'Regularly update software and security patches', 'Perform regular security audits', 'Encrypt sensitive data', 'Have a comprehensive incident response plan in place']"
150,60,Real Estate,6010,Real Estate,601010,Equity Real Estate Investment Trusts (REITs),60101050,Health Care REITs,"Companies or Trusts engaged in the acquisition, development, ownership, leasing, management and operation of properties serving the health care industry, including hospitals, nursing homes, and assisted living properties.","[
  'Increased frequency and intensity of extreme weather events potentially impacting the properties',
  'Changes in regulations and legislation related to climate change affecting the operation of health care facilities',
  'Rising insurance costs due to climate-related risks',
  'Health risks for patients and staff from extreme temperatures or air pollution',
  'Potential damage to infrastructure from flooding or wildfires'
]","['Implementing regular security updates and patches', 'Employee training on cybersecurity best practices', 'Implementing strong access controls and permissions']"
151,60,Real Estate,6010,Real Estate,601010,Equity Real Estate Investment Trusts (REITs),60101060,Residential REITs,"Companies or Trusts engaged in the acquisition, development, ownership, leasing, management and operation of residential properties including multifamily homes, apartments, manufactured homes and student housing properties","['Extreme weather events (floods, hurricanes, wildfires)', 'Rising sea levels', 'Increased insurance costs', 'Damage to properties', 'Decreased property value', 'Displacement of tenants', 'Regulatory changes impacting construction and energy efficiency']","['Implementing regular cybersecurity training for employees', 'Increasing network security measures', 'Regularly updating software and patches', 'Implementing access controls and permissions', 'Creating a data backup and recovery system']"
152,60,Real Estate,6010,Real Estate,601010,Equity Real Estate Investment Trusts (REITs),60101070,Retail REITs,"Companies or Trusts engaged in the acquisition, development, ownership, leasing, management and operation of shopping malls, outlet malls, neighborhood and community shopping centers.","['Extreme weather events causing damage to properties and disrupting operations', 'Changes in consumer behavior due to climate concerns affecting foot traffic and sales', 'Rising energy costs impacting operating expenses', 'Regulatory changes related to carbon emissions or sustainability goals affecting business practices', 'Supply chain disruptions due to climate-related disasters', 'Increased insurance costs for properties in high-risk climate zones', 'Property devaluation due to perceived climate risks']","['Identify potential risks early on', 'Implement proper training and procedures for staff', 'Utilize appropriate security measures for data protection', 'Establish clear communication channels for reporting and addressing issues', 'Regularly review and update risk assessment and mitigation strategies']"
153,60,Real Estate,6010,Real Estate,601010,Equity Real Estate Investment Trusts (REITs),60101080,Specialized REITs,"Companies or Trusts engaged in the acquisition, development, ownership, leasing, management and operation of properties not classified elsewhere. Includes trusts that operate and invest in storage properties. It also includes REITs that do not generate a majority of their revenues and income from real estate rental and leasing operations.","['Physical damage to properties due to extreme weather events', 'Decreased property value due to climate change risks', 'Increased insurance costs for properties in at-risk areas', 'Legal and financial liabilities related to climate change mitigation and adaptation measures', 'Disruption of operations and rental income due to extreme weather events']","['Implementing regular security patches', 'Conducting regular security audits', 'Training employees on cybersecurity best practices', 'Implementing multi-factor authentication', 'Regularly updating firewall settings']"
154,60,Real Estate,6010,Real Estate,601020,Real Estate Management & Development,60102010,Diversified Real Estate Activities,"Companies engaged in a diverse spectrum of real estate activities including real estate development & sales, real estate management, or real estate services, but with no dominant business line.","['- Extreme weather events affecting properties',
'- Rising sea levels impacting coastal properties',
'- Regulation changes impacting energy efficiency requirements for buildings',
'- Increased insurance costs due to climate-related risks',
'- Damage to properties from wildfires or hurricanes',
'- Impact on property value due to climate change concerns']","['Training employees on cybersecurity best practices', 'Regularly updating software and security measures', 'Implementing network monitoring tools', 'Back up important data regularly', 'Establishing a response plan in case of a cyber attack']"
155,60,Real Estate,6010,Real Estate,601020,Real Estate Management & Development,60102020,Real Estate Operating Companies,Companies engaged in operating real estate properties for the purpose of leasing & management.,"['Increased insurance costs due to climate-related property damage', 'Decreased property values due to sea level rise or extreme weather events', 'Higher energy costs for heating or cooling properties in response to changing climate conditions', 'Potential lawsuits or liability for failing to adequately protect properties from climate-related risks', 'Disruption of tenant businesses or increased vacancies due to climate-related events', 'Regulatory changes or fines related to lack of climate resilience in properties']","['Train employees on security best practices', 'Regularly update software and systems', 'Implement multi-factor authentication', 'Regularly backup data', 'Perform regular security audits']"
156,60,Real Estate,6010,Real Estate,601020,Real Estate Management & Development,60102030,Real Estate Development,Companies that develop real estate and sell the properties after development. Excludes companies classified in the Homebuilding Sub-Industry.,"['Extreme weather events (e.g. hurricanes, flooding)', 'Rising sea levels impacting coastal properties', 'Increased insurance costs related to climate risks', 'Regulatory changes affecting property development', 'Reputation damage due to lack of sustainable initiatives']","['Ensure proper training for staff', 'Implement regular security updates', 'Backup data regularly', 'Have a disaster recovery plan in place']"
157,60,Real Estate,6010,Real Estate,601020,Real Estate Management & Development,60102040,Real Estate Services,"Real estate service providers such as real estate agents, brokers & real estate appraisers.","[
  'Increased insurance costs due to extreme weather events',
  'Decreased property value in high-risk areas for flooding or wildfires',
  'Increased costs for property maintenance and renovations to adapt to climate change',
  'Regulatory changes affecting building codes and permits for new construction',
  'Potential for lawsuits from clients or third parties due to property damage or loss related to climate events'
]","['Identify and prioritize risks', 'Implement a risk monitoring system', 'Develop a contingency plan', 'Regularly review and update risk mitigation strategies', 'Provide employee training on risk management']"
